	antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction
303	frozenset({362})	frozenset({944, 801})	0.01328542780748663	0.07779077540106952	0.01328542780748663	1.0	12.85499462943072	0.012251944076807315	inf
711	frozenset({815})	frozenset({287})	0.012032085561497326	0.037098930481283425	0.009441844919786096	0.7847222222222222	21.15215215215215	0.008995467413995253	4.472830774538554
225	frozenset({378})	frozenset({601})	0.027072192513368985	0.014455213903743316	0.014455213903743316	0.5339506172839507	36.93827160493827	0.014063879570119248	2.114678878776074
469	frozenset({8, 846})	frozenset({611})	0.011196524064171123	0.011196524064171123	0.011196524064171123	1.0	89.3134328358209	0.01107116191305156	inf
332	frozenset({9})	frozenset({899})	0.07494986631016043	0.02815842245989305	0.013201871657754011	0.17614269788182832	6.2554178286341875	0.011091401658880009	1.179623673955989
102	frozenset({32, 801})	frozenset({431})	0.017129010695187165	0.09617312834224599	0.017129010695187165	1.0	10.397914856646395	0.015481660151223226	inf
913	frozenset({95})	frozenset({562, 995})	0.009024064171122994	0.009024064171122994	0.009024064171122994	1.0	110.81481481481482	0.008942630436958449	inf
759	frozenset({9, 599})	frozenset({809})	0.010778743315508021	0.02406417112299465	0.009274732620320856	0.8604651162790699	35.75710594315246	0.009015351096685637	6.994206773618543
1509	frozenset({1007})	frozenset({292})	0.010862299465240642	0.008021390374331552	0.008021390374331552	0.7384615384615385	92.06153846153846	0.007934259629957963	3.792859389745203
1115	frozenset({672})	frozenset({944, 450})	0.008689839572192513	0.008689839572192513	0.008689839572192513	1.0	115.07692307692308	0.00861432626040207	inf
158	frozenset({34, 431})	frozenset({930})	0.024565508021390375	0.016042780748663103	0.016042780748663103	0.653061224489796	40.70748299319728	0.015648681689496412	2.8361119849009127
1090	frozenset({219})	frozenset({70})	0.027155748663101605	0.018549465240641713	0.008689839572192513	0.32	17.25117117117117	0.008186114956282707	1.443309609940233
84	frozenset({209, 953})	frozenset({705})	0.01821524064171123	0.01821524064171123	0.01821524064171123	1.0	54.89908256880734	0.017883445650075783	inf
1572	frozenset({680})	frozenset({228})	0.008021390374331552	0.12842580213903743	0.008021390374331552	1.0	7.7865972674040345	0.006991236881237668	inf
1070	frozenset({450})	frozenset({18})	0.008689839572192513	0.1459725935828877	0.008689839572192513	1.0	6.850601030337722	0.007421361152020361	inf
1419	frozenset({563})	frozenset({25})	0.008188502673796791	0.08121657754010696	0.008188502673796791	1.0	12.31275720164609	0.007523460511453001	inf
791	frozenset({809})	frozenset({9})	0.02406417112299465	0.07494986631016043	0.009274732620320856	0.3854166666666667	5.142326272761055	0.007471126211787584	1.505166319224146
531	frozenset({241})	frozenset({995, 846})	0.02030414438502674	0.01311831550802139	0.011196524064171123	0.5514403292181069	42.03590993682996	0.010930167892007922	2.200112379188539
321	frozenset({591})	frozenset({944, 801})	0.01328542780748663	0.07779077540106952	0.01328542780748663	1.0	12.85499462943072	0.012251944076807315	inf
602	frozenset({677})	frozenset({912, 431})	0.01871657754010695	0.009525401069518716	0.009525401069518716	0.5089285714285715	53.42857142857144	0.009347118161800451	2.0169664560038894
338	frozenset({905, 228})	frozenset({32})	0.012867647058823529	0.05731951871657754	0.012867647058823529	1.0	17.44606413994169	0.01213007972239698	inf
203	frozenset({32})	frozenset({677, 431})	0.05731951871657754	0.01579211229946524	0.01579211229946524	0.2755102040816327	17.446064139941694	0.01488691602294175	1.3584841266852452
34	frozenset({34})	frozenset({431})	0.037015374331550804	0.09617312834224599	0.024565508021390375	0.6636568848758465	6.90064778296623	0.021005623675165862	2.6872168063381547
382	frozenset({18})	frozenset({843})	0.1459725935828877	0.012366310160427808	0.012366310160427808	0.08471665712650259	6.850601030337722	0.010561167793259746	1.0790469394307272
485	frozenset({611})	frozenset({8})	0.011196524064171123	0.011196524064171123	0.011196524064171123	1.0	89.3134328358209	0.01107116191305156	inf
1038	frozenset({944})	frozenset({261})	0.19493649732620322	0.008856951871657755	0.008856951871657755	0.04543506215173596	5.129875696528075	0.007130408696810032	1.0383191429202616
1562	frozenset({779})	frozenset({517})	0.014789438502673797	0.008021390374331552	0.008021390374331552	0.5423728813559322	67.61581920903954	0.007902758514684435	2.167656961774609
769	frozenset({76})	frozenset({337, 842})	0.009274732620320856	0.009274732620320856	0.009274732620320856	1.0	107.81981981981981	0.009188711955142412	inf
335	frozenset({846})	frozenset({995})	0.028910427807486632	0.04378342245989305	0.01311831550802139	0.45375722543352603	10.363676477077174	0.011852518033829964	1.7505340520046402
707	frozenset({969})	frozenset({599, 815})	0.009441844919786096	0.009943181818181818	0.009441844919786096	1.0	100.57142857142857	0.009347962939049586	inf
316	frozenset({362})	frozenset({944, 591})	0.01328542780748663	0.01328542780748663	0.01328542780748663	1.0	75.27044025157232	0.013108925215458691	inf
1503	frozenset({779, 517})	frozenset({292})	0.008021390374331552	0.008021390374331552	0.008021390374331552	1.0	124.66666666666666	0.007957047670794132	inf
1512	frozenset({228, 431})	frozenset({680})	0.08188502673796791	0.008021390374331552	0.008021390374331552	0.09795918367346941	12.212244897959184	0.007364558609053734	1.09970479347642
1124	frozenset({944})	frozenset({450})	0.19493649732620322	0.008689839572192513	0.008689839572192513	0.0445777968281183	5.129875696528075	0.006995872683662673	1.0375624065850493
1371	frozenset({207})	frozenset({696, 45})	0.011614304812834224	0.008188502673796791	0.008188502673796791	0.7050359712230216	86.10071942446044	0.008093398907782608	3.36248288117908
1346	frozenset({944})	frozenset({563})	0.19493649732620322	0.008188502673796791	0.008188502673796791	0.04200600085726532	5.129875696528075	0.006592264644220595	1.0353003236071732
1193	frozenset({214})	frozenset({965})	0.02331216577540107	0.008522727272727272	0.008522727272727272	0.3655913978494624	42.89605734767026	0.008324044041686922	1.562837057010786
959	frozenset({1047})	frozenset({78})	0.011363636363636364	0.008856951871657755	0.008856951871657755	0.7794117647058824	88.0	0.008756304691298008	4.493181818181818
776	frozenset({576, 842})	frozenset({947})	0.009274732620320856	0.009274732620320856	0.009274732620320856	1.0	107.81981981981981	0.009188711955142412	inf
1429	frozenset({365})	frozenset({25})	0.008188502673796791	0.08121657754010696	0.008188502673796791	1.0	12.31275720164609	0.007523460511453001	inf
1423	frozenset({859})	frozenset({1002})	0.06366978609625669	0.021557486631016042	0.008188502673796791	0.12860892388451442	5.965858918797941	0.006815942111227087	1.1228511975710327
1421	frozenset({365})	frozenset({563})	0.008188502673796791	0.008188502673796791	0.008188502673796791	1.0	122.12244897959184	0.008121451097758014	inf
681	frozenset({969})	frozenset({287, 599})	0.009441844919786096	0.009441844919786096	0.009441844919786096	1.0	105.91150442477877	0.009352696484296805	inf
882	frozenset({539})	frozenset({867})	0.02331216577540107	0.009107620320855615	0.009107620320855615	0.3906810035842294	42.89605734767025	0.008895301966116417	1.6262292584145959
232	frozenset({859})	frozenset({1046})	0.06366978609625669	0.025651737967914437	0.014371657754010695	0.22572178477690288	8.799473355732815	0.012738417084596356	1.2583955519804224
145	frozenset({471})	frozenset({18, 228})	0.02289438502673797	0.035010026737967916	0.016293449197860962	0.7116788321167883	20.32785742905423	0.015491916165925533	3.346927249035402
596	frozenset({34})	frozenset({956})	0.037015374331550804	0.022560160427807487	0.009859625668449197	0.26636568848758463	11.806905777108936	0.009024552885234065	1.3323256890168655
407	frozenset({599})	frozenset({843})	0.10736965240641712	0.012366310160427808	0.012366310160427808	0.1151750972762646	9.313618677042802	0.01103854373695273	1.1161911094492967
1451	frozenset({595})	frozenset({912, 801})	0.022727272727272728	0.00810494652406417	0.00810494652406417	0.3566176470588235	44.0	0.007920743193971803	1.5416883116883116
1072	frozenset({450, 18})	frozenset({226})	0.008689839572192513	0.008689839572192513	0.008689839572192513	1.0	115.07692307692308	0.00861432626040207	inf
846	frozenset({44})	frozenset({214})	0.03835227272727273	0.02331216577540107	0.009107620320855615	0.2374727668845316	10.186645426788797	0.00821354578117404	1.280856331168831
952	frozenset({31, 431})	frozenset({185})	0.008940508021390374	0.022142379679144383	0.008940508021390374	1.0	45.1622641509434	0.008742543898256312	inf
290	frozenset({944, 25})	frozenset({591})	0.056567513368983954	0.01328542780748663	0.01328542780748663	0.23485967503692762	17.677991137370753	0.012533904192373959	1.2895864196415667
1046	frozenset({944})	frozenset({226})	0.19493649732620322	0.008689839572192513	0.008689839572192513	0.0445777968281183	5.129875696528075	0.006995872683662673	1.0375624065850493
611	frozenset({677})	frozenset({912, 228})	0.01871657754010695	0.009525401069518716	0.009525401069518716	0.5089285714285715	53.42857142857144	0.009347118161800451	2.0169664560038894
797	frozenset({76})	frozenset({947})	0.009274732620320856	0.009274732620320856	0.009274732620320856	1.0	107.81981981981981	0.009188711955142412	inf
124	frozenset({228})	frozenset({471})	0.12842580213903743	0.02289438502673797	0.016293449197860962	0.12687052700065063	5.541556449429878	0.01335321943632217	1.1190844487435945
479	frozenset({8, 995})	frozenset({611})	0.011196524064171123	0.011196524064171123	0.011196524064171123	1.0	89.3134328358209	0.01107116191305156	inf
1159	frozenset({801, 228})	frozenset({956})	0.06074532085561497	0.022560160427807487	0.008522727272727272	0.14030261348005502	6.219043252330735	0.007152303088985958	1.1369580213903743
825	frozenset({1035})	frozenset({539, 44})	0.01821524064171123	0.009107620320855615	0.009107620320855615	0.5	54.89908256880734	0.008941722825037891	1.9817847593582887
838	frozenset({539})	frozenset({1035, 214})	0.02331216577540107	0.010945855614973262	0.009107620320855615	0.3906810035842294	35.69213931981723	0.008852448720205753	1.623212389902485
788	frozenset({576})	frozenset({337})	0.009274732620320856	0.009608957219251337	0.009274732620320856	1.0	104.0695652173913	0.009185612111352198	inf
1332	frozenset({944, 25})	frozenset({365})	0.056567513368983954	0.008188502673796791	0.008188502673796791	0.1447562776957164	17.677991137370753	0.0077252994393248306	1.1596828733848699
586	frozenset({227})	frozenset({1045})	0.010026737967914439	0.022476604278074866	0.010026737967914439	1.0	44.4907063197026	0.009801370946409677	inf
1236	frozenset({285})	frozenset({859, 599})	0.013953877005347594	0.02615307486631016	0.008439171122994653	0.6047904191616766	23.125021522450307	0.008074234332998514	2.4641278257170636
1526	frozenset({779})	frozenset({292})	0.014789438502673797	0.008021390374331552	0.008021390374331552	0.5423728813559322	67.61581920903954	0.007902758514684435	2.167656961774609
1480	frozenset({16})	frozenset({912})	0.03877005347593583	0.01763034759358289	0.00810494652406417	0.209051724137931	11.857493054420654	0.007421417005061625	1.2420150373748708
1396	frozenset({411})	frozenset({696, 1045})	0.008188502673796791	0.014705882352941176	0.008188502673796791	1.0	68.0	0.00806808351682919	inf
58	frozenset({953, 479})	frozenset({705})	0.01821524064171123	0.01821524064171123	0.01821524064171123	1.0	54.89908256880734	0.017883445650075783	inf
1221	frozenset({41})	frozenset({965, 214})	0.008522727272727272	0.008522727272727272	0.008522727272727272	1.0	117.33333333333334	0.008450090392561983	inf
1030	frozenset({627})	frozenset({859})	0.008856951871657755	0.06366978609625669	0.008856951871657755	1.0	15.706036745406823	0.008293031640524464	inf
1101	frozenset({944, 18})	frozenset({450})	0.05706885026737968	0.008689839572192513	0.008689839572192513	0.15226939970717424	17.52269399707174	0.008193920418799508	1.1693693256859974
887	frozenset({95})	frozenset({801, 995})	0.009024064171122994	0.014455213903743316	0.009024064171122994	1.0	69.17919075144509	0.008893619393248306	inf
198	frozenset({32})	frozenset({677})	0.05731951871657754	0.01871657754010695	0.01579211229946524	0.2755102040816327	14.720116618075805	0.014719287082844807	1.354447540860134
1472	frozenset({595})	frozenset({16, 287})	0.022727272727272728	0.00810494652406417	0.00810494652406417	0.3566176470588235	44.0	0.007920743193971803	1.5416883116883116
